GEO_LON,GEO_LAT,MONTH,WEEKDAY,TIME,ROAD_CONDITION,LIGHT_CONDITION,HUMAN_FACTOR,TU1_DRIVER_ACTION,ROAD_DESCRIPTION,BICYCLE_IND,PEDESTRIAN_IND,INJURY_YN
-105.025061441,39.6967456147,8,6,21,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-105.05326589100001,39.679157137800004,8,6,19,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.916158243,39.738332625,8,0,18,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.934158166,39.7233489376,1,3,15,DRY,DAY LIGHT,OTHER,OTHER,NON INTERSECTION,0.0,1.0,1
-104.97695181899999,39.6922780022,11,4,7,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-104.97690746200001,39.711102376999996,4,6,12,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,0.0,0.0,1
-104.86589065,39.7758446898,1,2,10,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.016340503,39.7565598317,2,5,9,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,0.0,1
-105.025083785,39.7039466285,8,5,19,DRY,DARK-LIGHTED,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-104.998611989,39.7289039906,5,3,23,WET,DARK-LIGHTED,DUI/DWAI/DUID,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-105.013966071,39.7404354071,1,1,15,DRY,DAY LIGHT,AGGRESSIVE DRIVING,RECKLESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.918259283,39.6530787687,12,1,11,SLUSHY WITH VISIBLE ICY ROAD TREATMENT,DAY LIGHT,DRIVER INEXPERIENCE,EXCEED SAFE/POSTED SPEED,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.844268885,39.7816477665,2,6,0,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.03240859799999,39.7269183219,10,3,16,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.990097441,39.7454460819,10,3,11,DRY,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,1.0,1
-104.95939251799999,39.6712132858,7,4,16,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,0.0,0.0,1
-104.898760812,39.6531124109,4,5,22,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.82525135600001,39.7900862897,3,1,17,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,NON INTERSECTION,0.0,1.0,1
-105.00785109200001,39.715924875300004,2,0,18,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,CARELESS DRIVING,PARKING LOT,0.0,1.0,1
-104.97339329,39.71472696,7,0,6,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,1.0,1
-104.69929743200001,39.8363591103,12,3,12,DRY,DAY LIGHT,DRIVER UNFAMILIAR WITH AREA,FAILED TO YIELD ROW,DRIVEWAY ACCESS RELATED,0.0,0.0,1
-104.88003663100001,39.7770373466,5,3,11,DRY,DAY LIGHT,OTHER,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.98737889200001,39.754419498800004,9,6,2,DRY,DARK-LIGHTED,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,1.0,0.0,1
-105.053158362,39.7284210098,9,6,19,WET,DARK-LIGHTED,DUI/DWAI/DUID,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.84703165,39.778031149499995,5,3,23,WET,DARK-LIGHTED,DUI/DWAI/DUID,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,1.0,1
-105.052764754,39.744429874299996,11,5,1,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.98757767,39.711157581500004,8,5,21,DRY,DARK-LIGHTED,OTHER,FAILED TO YIELD ROW,NON INTERSECTION,0.0,0.0,1
-104.924374495,39.667450623,6,5,11,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.03581273200001,39.7384783949,10,2,15,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,1.0,0.0,1
-104.936694434,39.6784504966,2,6,20,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.884204231,39.7238310589,8,6,0,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,ROUNDABOUT,0.0,0.0,1
-105.053231356,39.6968642449,2,4,2,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.042078074,39.7112643373,4,3,20,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,RECKLESS DRIVING,AT INTERSECTION,0.0,0.0,1
-105.025059626,39.6786347781,8,0,14,DRY,DAY LIGHT,DRIVER INEXPERIENCE,IMPROPER TURN,NON INTERSECTION,0.0,0.0,1
-105.001591402,39.7289056687,6,0,16,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.00645905100001,39.7692869276,3,3,8,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.02515185899999,39.7380048504,2,4,8,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,INTERSECTION RELATED,0.0,1.0,1
-104.91293181299999,39.6530907119,8,3,21,DRY,DARK-LIGHTED,DRIVER INEXPERIENCE,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.959321511,39.7800663094,10,6,21,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,0.0,1
-104.96667988799999,39.783751023,3,6,20,DRY,DARK-UNLIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.994822015,39.768386541999995,8,4,12,DRY,DAY LIGHT,OTHER,LANE VIOLATION,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.997508995,39.7513528124,8,6,3,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.940595146,39.7582941286,2,0,18,WET,DARK-LIGHTED,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,1.0,1
-104.971096324,39.6785032275,9,6,21,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,1.0,1
-105.025110045,39.7184473562,12,4,1,DRY,DARK-LIGHTED,DUI/DWAI/DUID,IMPROPER TURN,AT INTERSECTION,0.0,0.0,1
-105.031104072,39.6779452572,12,1,13,DRY,DAY LIGHT,OTHER,LANE VIOLATION,NON INTERSECTION,0.0,0.0,1
-104.940688974,39.7304794853,4,1,2,WET,DARK-LIGHTED,DUI/DWAI/DUID,RECKLESS DRIVING,AT INTERSECTION,0.0,1.0,1
-105.044014481,39.7693615175,2,4,10,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,1.0,1
-105.02515185899999,39.7380048504,8,5,20,DRY,DAWN OR DUSK,OTHER,OTHER,AT INTERSECTION,0.0,1.0,1
-105.00642555700001,39.7831392035,11,6,2,DRY,DARK-LIGHTED,ASLEEP AT THE WHEEL,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.053158362,39.7284210098,5,3,18,DRY,DAY LIGHT,DRIVER UNFAMILIAR WITH AREA,IMPROPER TURN,NON INTERSECTION,0.0,0.0,1
-105.02970886,39.6894562851,7,6,8,DRY,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-105.013742831,39.7403219291,2,3,10,ICY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.089858928,39.6313706821,6,5,18,DRY,DAY LIGHT,AGGRESSIVE DRIVING,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.972125305,39.744826021,6,2,8,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,1.0,0.0,1
-104.918259283,39.6530787687,4,4,12,DRY,DAY LIGHT,OTHER,OTHER,NON INTERSECTION,0.0,0.0,1
-104.899092901,39.740475885,11,2,20,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,PARKING LOT,0.0,1.0,1
-105.001572315,39.7400980561,5,3,17,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,1.0,1
-105.05109403700001,39.700433229299996,8,0,15,DRY,DAY LIGHT,OTHER,IMPROPER TURN,NON INTERSECTION,0.0,0.0,1
-104.91845106,39.653079717800004,5,4,3,WET,DARK-LIGHTED,AGGRESSIVE DRIVING,EXCEED SAFE/POSTED SPEED,NON INTERSECTION,0.0,0.0,1
-104.986131229,39.7368471267,8,6,2,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,RECKLESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.92229450200001,39.7112833267,3,2,22,DRY,DARK-LIGHTED,OTHER,SIGNALING VIOLATION,AT INTERSECTION,0.0,1.0,1
-104.97309661,39.7400316464,8,6,0,DRY,DARK-LIGHTED,DUI/DWAI/DUID,RECKLESS DRIVING,INTERSECTION RELATED,0.0,1.0,1
-105.016529575,39.7513199291,8,5,23,DRY,DARK-LIGHTED,DISTRACTED,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-104.97703228200001,39.7367988027,5,3,20,DRY,DARK-LIGHTED,OTHER,OTHER,NON INTERSECTION,0.0,0.0,1
-104.941144065,39.7643966905,10,2,18,DRY,DAWN OR DUSK,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.90964970200001,39.7198929641,2,2,18,DRY,DARK-LIGHTED,ILLNESS/MEDICAL,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.012594994,39.7100257815,10,3,15,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,0.0,1
-104.946184934,39.7837222961,4,1,7,DRY,DAY LIGHT,DISTRACTED,FAILED TO YIELD ROW,AT INTERSECTION,1.0,0.0,1
-105.004333733,39.760948943,10,3,10,DRY,DAY LIGHT,DISTRACTED,FOLLOWED TOO CLOSELY,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.940562003,39.7669058291,10,3,7,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-105.05317094,39.7108183392,5,3,15,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-104.865744886,39.7758329236,11,2,23,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.025224562,39.7766417023,8,3,22,DRY,DARK-LIGHTED,EVADING LAW ENFORCEMENT OFFICER,RECKLESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.981080935,39.7384309465,12,1,19,DRY,DARK-LIGHTED,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.86594603200001,39.7945016675,3,1,18,WET,DAWN OR DUSK,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.016223416,39.7565181719,11,2,18,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.979259556,39.7538595121,5,6,1,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,CARELESS DRIVING,AT INTERSECTION,0.0,1.0,1
-104.67404836600001,39.851925972800004,11,2,6,SNOWY,DAWN OR DUSK,DRIVER INEXPERIENCE,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.922396284,39.7218038265,3,2,0,DRY,DARK-LIGHTED,DUI/DWAI/DUID,EXCEED SAFE/POSTED SPEED,NON INTERSECTION,0.0,0.0,1
-104.899837645,39.6280965236,5,6,0,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.969041875,39.7481394096,10,0,10,DRY,DAY LIGHT,AGGRESSIVE DRIVING,IMPROPER PASSING ON RIGHT,ALLEY RELATED,1.0,0.0,1
-104.986136123,39.740061858400004,11,5,13,DRY,DAY LIGHT,AGGRESSIVE DRIVING,FAILED TO STOP AT SIGNAL,AT INTERSECTION,1.0,0.0,1
-104.926980231,39.7111772179,8,3,18,DRY,DAY LIGHT,AGGRESSIVE DRIVING,RECKLESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.989194647,39.780043221599996,2,2,19,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.001786222,39.751033330300004,4,5,22,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,1.0,0.0,1
-105.080750814,39.666078085100004,11,1,13,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,PARKING LOT,0.0,2.0,1
-105.019453594,39.689999572800005,5,2,19,DRY,DAWN OR DUSK,DRIVER EMOTIONALLY UPSET,CARELESS DRIVING,NON INTERSECTION,0.0,1.0,1
-104.86589065,39.7758446898,12,1,8,DRY,DAY LIGHT,OTHER,LANE VIOLATION,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.884389034,39.7983797004,11,3,7,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.04425883100001,39.6847120302,8,4,19,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.94069234,39.7255983796,11,5,15,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.047838663,39.7401394324,2,0,17,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.907227525,39.6783879767,12,3,15,DRY,DAY LIGHT,OTHER,LANE VIOLATION,NON INTERSECTION,0.0,0.0,1
-104.880854651,39.7247057017,2,0,12,SLUSHY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.90485054,39.6989357694,1,2,6,DRY,DAWN OR DUSK,OTHER,UNKOWN_DRIVER_ACTION,INTERSECTION RELATED,0.0,1.0,1
-105.05325292399999,39.711340254899994,3,4,6,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,INTERSECTION RELATED,0.0,1.0,1
-105.025074501,39.7373511655,1,0,21,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.77447621700001,39.7837173706,8,4,18,DRY,DAY LIGHT,AGGRESSIVE DRIVING,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.04398330299999,39.7030578284,3,0,18,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.989563048,39.7802671825,4,2,9,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.039116426,39.7021795792,5,4,14,DRY,DAY LIGHT,DUI/DWAI/DUID,RECKLESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.902746832,39.7619652574,11,3,6,DRY,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-105.001598111,39.6894310897,9,5,18,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.024832645,39.6906473633,6,3,21,DRY,DARK-LIGHTED,OTHER,OTHER,INTERSECTION RELATED,0.0,1.0,1
-105.04917363,39.6386725105,3,0,17,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.93995246600001,39.673098924099996,12,1,10,DRY,DAY LIGHT,ILLNESS/MEDICAL,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.026334991,39.7291973102,5,3,22,DRY,DARK-LIGHTED,AGGRESSIVE DRIVING,RECKLESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.987410583,39.7461921016,3,0,13,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,1.0,1
-105.079331974,39.662773132800005,5,4,23,DRY,DARK-LIGHTED,DUI/DWAI/DUID,LANE VIOLATION,INTERSECTION RELATED,0.0,0.0,1
-105.000144513,39.7368663112,3,2,15,DRY,DAY LIGHT,DRIVER EMOTIONALLY UPSET,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-105.01335276799999,39.6786665171,8,4,16,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.004333733,39.760948943,1,0,1,DRY,DARK-LIGHTED,DRIVER UNFAMILIAR WITH AREA,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.998901983,39.7112036253,6,0,6,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.01312716700001,39.7255361028,7,0,23,WET,DARK-LIGHTED,OTHER,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.84694428799999,39.7843529813,2,2,8,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.98269931799999,39.6920865469,12,1,13,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-105.013229294,39.725676534499996,5,5,9,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.01534831299999,39.7308079654,8,2,2,DRY,DARK-LIGHTED,DUI/DWAI/DUID,RECKLESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.823422147,39.791204091,6,5,17,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,PARKING LOT,0.0,0.0,1
-104.960397205,39.7415526279,3,4,16,WET,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-104.983006565,39.6957226937,3,6,1,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.88297321700001,39.7772888646,11,3,16,DRY,DARK-LIGHTED,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-104.983620871,39.7368416274,3,3,7,DRY,DAY LIGHT,OTHER,LANE VIOLATION,AT INTERSECTION,0.0,0.0,1
-104.946203232,39.7435785823,9,6,16,DRY,DAY LIGHT,ILLNESS/MEDICAL,OTHER,NON INTERSECTION,0.0,0.0,1
-105.025224562,39.7766417023,8,1,20,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,0.0,1.0,1
-104.99516076,39.7529624629,5,5,0,DRY,DARK-LIGHTED,DUI/DWAI/DUID,EXCEED SAFE/POSTED SPEED,NON INTERSECTION,0.0,0.0,1
-104.991799841,39.6896444646,3,3,2,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.940079149,39.7400631048,3,5,19,DRY,DAWN OR DUSK,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.00476620299999,39.7611594018,5,3,11,DRY,DAY LIGHT,DRIVER INEXPERIENCE,LANE VIOLATION,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.866680155,39.6549864678,1,1,21,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,0.0,1
-104.973434043,39.6785109758,2,4,22,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,AT INTERSECTION,1.0,0.0,1
-104.995721171,39.7368556733,7,5,18,DRY,DAY LIGHT,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.986263048,39.7256469743,12,6,15,DRY,DAY LIGHT,DISTRACTED,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.809725341,39.7947895073,12,0,2,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.833834548,39.7728675045,3,3,18,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.04545891,39.6535736808,11,5,20,WET,DARK-LIGHTED,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,1.0,0.0,1
-104.865889005,39.775633296399995,1,0,19,DRY,DARK-LIGHTED,DUI/DWAI/DUID,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.053206805,39.7403521051,1,0,18,DRY,DARK-LIGHTED,OTHER,OTHER,INTERSECTION RELATED,0.0,1.0,1
-104.772076903,39.7779951459,11,3,17,DRY,DAWN OR DUSK,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.0005821,39.7518161146,8,0,15,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,NON INTERSECTION,0.0,1.0,1
-105.00014937200001,39.7257067927,3,6,2,DRY,DARK-LIGHTED,DRIVER UNFAMILIAR WITH AREA,IMPROPER TURN,AT INTERSECTION,0.0,0.0,1
-104.84703711899999,39.774006631999995,6,6,2,DRY,DARK-LIGHTED,OTHER,OTHER,NON INTERSECTION,0.0,0.0,1
-105.025160982,39.660499535999996,1,2,8,DRY,DAY LIGHT,DRIVER INEXPERIENCE,FAILED TO YIELD ROW,AT INTERSECTION,0.0,1.0,1
-104.989560325,39.7840610701,5,4,17,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-105.025160982,39.660499535999996,8,0,12,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.940654239,39.743752742699996,7,0,11,DRY,DAY LIGHT,ILLNESS/MEDICAL,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.99322755,39.7399471131,2,6,2,DRY,DARK-LIGHTED,OTHER,RECKLESS DRIVING,NON INTERSECTION,0.0,1.0,1
-105.025135422,39.7551379182,11,3,15,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.986124976,39.7352740587,8,1,13,DRY,DAY LIGHT,OTHER,OTHER,DRIVEWAY ACCESS RELATED,1.0,0.0,1
-104.876255234,39.7825655196,3,4,18,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.93670599200001,39.679666736,7,1,8,DRY,DAY LIGHT,OTHER,OTHER,AT INTERSECTION,1.0,0.0,1
-105.01101227299999,39.7111887071,5,1,9,DRY,DAY LIGHT,DUI/DWAI/DUID,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-105.027533134,39.7049200925,5,6,21,DRY,DAY LIGHT,DISTRACTED,CARELESS DRIVING,AT INTERSECTION,0.0,1.0,1
-104.91243063299999,39.740153409499996,7,1,10,DRY,DAY LIGHT,DISTRACTED,FAILED TO STOP AT SIGNAL,AT INTERSECTION,0.0,0.0,1
-104.97293712700001,39.7290772831,12,0,20,DRY,DARK-LIGHTED,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,1.0,1
-105.045149187,39.7693796333,12,0,19,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,INTERSECTION RELATED,0.0,2.0,1
-104.818528875,39.7919555259,10,1,18,DRY,DAWN OR DUSK,DRIVER INEXPERIENCE,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-105.021510535,39.7130053395,10,0,17,DRY,DAWN OR DUSK,AGGRESSIVE DRIVING,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-105.027539566,39.7076599222,5,3,18,DRY,DAY LIGHT,DISTRACTED,DISREGARD STOP SIGN,AT INTERSECTION,0.0,0.0,1
-104.886314075,39.7212065919,9,5,17,DRY,DAY LIGHT,DRIVER INEXPERIENCE,CARELESS DRIVING,PARKING LOT,0.0,0.0,1
-104.912719979,39.6631321839,11,4,11,DRY,DAY LIGHT,AGGRESSIVE DRIVING,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-104.993885875,39.753678989,10,4,14,DRY,DAY LIGHT,OTHER,FOLLOWED TOO CLOSELY,NON INTERSECTION,0.0,0.0,1
-105.025062783,39.691296186100004,4,0,14,DRY,DAY LIGHT,AGGRESSIVE DRIVING,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-104.772122202,39.7983021313,3,0,16,DRY,DAY LIGHT,DUI/DWAI/DUID,CARELESS DRIVING,INTERSECTION RELATED,0.0,0.0,1
-104.954881448,39.7644693437,5,2,12,DRY,DAY LIGHT,AGGRESSIVE DRIVING,DISREGARD STOP SIGN,AT INTERSECTION,0.0,0.0,1
-105.00020690299999,39.7465738282,10,2,11,DRY,DAY LIGHT,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,1.0,1
-104.898760812,39.6531124109,4,2,15,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-104.87538102100001,39.7089763295,1,1,8,DRY,DAY LIGHT,OTHER,FAILED TO YIELD ROW,AT INTERSECTION,0.0,0.0,1
-105.00476620299999,39.7611594018,4,2,11,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.829997131,39.772730426799995,9,5,18,DRY,DAY LIGHT,DRIVER INEXPERIENCE,OTHER,HIGHWAY INTERCHANGE,0.0,0.0,1
-104.972009037,39.7399581398,9,5,23,DRY,DARK-LIGHTED,OTHER,UNKOWN_DRIVER_ACTION,NON INTERSECTION,0.0,2.0,1
-105.007105774,39.7253710206,6,6,22,WET,DAWN OR DUSK,AGGRESSIVE DRIVING,RECKLESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.992946651,39.6966609446,7,6,1,DRY,DARK-LIGHTED,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,0.0,1
-104.865744886,39.7758329236,11,4,18,DRY,DARK-LIGHTED,DISTRACTED,CARELESS DRIVING,NON INTERSECTION,0.0,0.0,1
-104.912381417,39.678120098200004,5,3,7,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,1.0,1
-104.98364394299999,39.7665508915,3,3,7,DRY,DAY LIGHT,OTHER,CARELESS DRIVING,AT INTERSECTION,0.0,1.0,1
-105.025238795,39.7692872951,4,2,12,WET,DAY LIGHT,OTHER,FAILED TO STOP AT SIGNAL,AT INTERSECTION,1.0,0.0,1
